PlotID,YearMeas,AgeMeas,BA,height,stem_count,SI,ba_sd,height_sd,stem_count_sd,SI_sd,FID,Installation,PLOT,PlantDensity,Replicate,Culture,Treatment,Thinning
,1988,14,114.9217794,37.25757576,720,61.78958848,1,0.579393321,10,1,410,0,91361,0,0,0,0,1
,1991,17,148.9907358,46.10769231,700,61.78958848,1,0.717021664,10,1,410,0,91361,0,0,0,0,1
,1994,20,174.3376554,52.0483871,680,61.78958848,1,0.80940553,10,1,410,0,91361,0,0,0,0,1
,2000,26,203.4494712,64.125,610,61.78958848,1,0.997209184,10,1,410,0,91361,0,0,0,0,1
,2003,29,216.0242136,62.64754736,610,61.78958848,1,0.974233288,10,1,410,0,91361,0,0,0,0,1
,1982,11,82.0325232,28.06060606,730,54.92003151,1,0.436371058,10,1,410,0,91391,0,0,0,0,1
,1982,10,34.99978554,18.46,532.1285141,50.76228918,1,0.287071837,10,1,411,0,91371,0,0,0,0,1
,1988,16,99.58697349,35.66666667,532.1285141,50.76228918,1,0.554653061,10,1,411,0,91371,0,0,0,0,1
,1982,13,71.63358072,27.41666667,532.1285141,47.14834425,1,0.426357143,10,1,411,0,91401,0,0,0,0,1
,1997,19,182.6255538,68.87096774,340,82.50038704,1,1.071013825,10,1,412,0,51031,0,0,0,0,1
,1982,16,126.9320328,37.8,590,59.42786206,1,0.587828571,10,1,412,0,51151,0,0,0,0,1
,1988,22,157.896027,54.53658537,450,59.42786206,1,0.848099552,10,1,412,0,51151,0,0,0,0,1
,1991,25,172.8885276,59.875,440,59.42786206,1,0.931117347,10,1,412,0,51151,0,0,0,0,1
,1994,28,178.741215,63.72222222,380,59.42786206,1,0.990945578,10,1,412,0,51151,0,0,0,0,1
,2000,34,175.2326568,76.65384615,280,59.42786206,1,1.192045526,10,1,412,0,51151,0,0,0,0,1
,1982,19,149.813199,47.35416667,530,58.02182613,1,0.736405612,10,1,412,0,51181,0,0,0,0,1
,1982,20,194.48964,61.7037037,580,71.76727672,1,0.959555555,10,1,413,0,11191,0,0,0,0,1
,1988,26,207.4690692,73.5,440,71.76727672,1,1.143,10,1,413,0,11191,0,0,0,0,1
,1982,23,205.4805408,66.97959184,530,70.81050672,1,1.041601,10,1,413,0,11221,0,0,0,0,1
,1996,23,203.0323263,78.02631579,425.1012146,82.2377224,1,1.213388829,10,1,415,0,10991,789.4737,0,0,0,1
,1981,20,170.4789018,51.66101695,627.5303644,59.36710361,1,0.803381529,10,1,415,0,11111,789.4737,0,0,0,1
,1987,26,190.7050719,59.63461539,566.8016194,59.36710361,1,0.927379121,10,1,415,0,11111,789.4737,0,0,0,1
,1990,29,190.1872731,64.84444444,506.0728745,59.36710361,1,1.008397279,10,1,415,0,11111,789.4737,0,0,0,1
,1993,32,192.9418743,72.29268293,445.3441296,59.36710361,1,1.124224988,10,1,415,0,11111,789.4737,0,0,0,1
,1999,38,206.6806549,80.36111111,394.7368421,59.36710361,1,1.249697279,10,1,415,0,11111,789.4737,0,0,0,1
,2002,41,214.8147328,79.61111111,394.7368421,59.36710361,1,1.238034014,10,1,415,0,11111,789.4737,0,0,0,1
,1981,23,179.2113741,55.46296296,587.0445344,58.85013568,1,0.862505669,10,1,415,0,11141,789.4737,0,0,0,1
,1982,10,81.2367846,22.86607143,1220,48.49295372,1,0.355590743,10,1,417,0,11181,0,0,0,0,1
,1988,16,140.001453,30.75206612,1340,48.49295372,1,0.478226008,10,1,417,0,11181,0,0,0,0,1
,1991,19,163.895427,37.7027027,1220,48.49295372,1,0.586315499,10,1,417,0,11181,0,0,0,0,1
,1994,22,177.7442238,44,1020,48.49295372,1,0.684244898,10,1,417,0,11181,0,0,0,0,1
,1982,13,111.498849,26.46218487,1280,45.68382038,1,0.411513977,10,1,417,0,11211,0,0,0,0,1
,1996,14,162.0334314,66.5,390,97.5889035,1,1.034142857,10,1,418,0,50991,0,0,0,0,1
,1981,11,78.365799,33.55769231,570,67.1767508,1,0.521856358,10,1,418,0,51111,0,0,0,0,1
,1987,17,133.6273632,50.77272727,480,67.1767508,1,0.789567718,10,1,418,0,51111,0,0,0,0,1
,1990,20,150.3624168,56.39534884,450,67.1767508,1,0.877005221,10,1,418,0,51111,0,0,0,0,1
,1993,23,164.176308,62.73170732,440,67.1767508,1,0.975542061,10,1,418,0,51111,0,0,0,0,1
,1999,29,150.614937,74.75,310,67.1767508,1,1.162438776,10,1,418,0,51111,0,0,0,0,1
,1981,14,109.0707282,41.4,550,64.23266517,1,0.643812245,10,1,418,0,51141,0,0,0,0,1
,1982,19,121.6525608,42.23728814,650,51.03636364,1,0.65683293,10,1,419,0,1081,820,0,0,0,1
,1988,25,152.0455212,51.03636364,600,51.03636364,1,0.793667533,10,1,419,0,1081,820,0,0,0,1
,1982,22,140.0538114,46.77192983,630,51.46182534,1,0.727351235,10,1,419,0,1111,820,0,0,0,1
,1997,24,163.0693151,67,406.9767442,68.85104274,1,1.041918367,10,1,420,0,14041,0,0,0,0,1
,1982,21,157.8309384,49.82142857,591.0852713,55.07495291,1,0.774774052,10,1,420,0,14161,0,0,0,0,1
,1988,27,163.3441291,56.55102041,513.5658915,55.07495291,1,0.879426072,10,1,420,0,14161,0,0,0,0,1
,1991,30,163.0524035,58.95652174,484.496124,55.07495291,1,0.916834073,10,1,420,0,14161,0,0,0,0,1
,1994,33,163.5512965,63.82926829,436.0465116,55.07495291,1,0.992610254,10,1,420,0,14161,0,0,0,0,1
,2000,39,157.9265948,70.47058824,358.5271318,55.07495291,1,1.095889556,10,1,420,0,14161,0,0,0,0,1
,1982,24,165.0796849,52.94642857,571.7054264,54.53150216,1,0.823370991,10,1,420,0,14191,0,0,0,0,1
,1997,20,149.5301364,55.02777778,400,64.46432763,1,0.855738095,10,1,421,0,50951,0,0,0,0,1
,1982,17,87.5437902,34.75510204,540,44.35030629,1,0.540477301,10,1,421,0,51071,0,0,0,0,1
,1988,23,120.7019286,41.24489796,520,44.35030629,1,0.64140025,10,1,421,0,51071,0,0,0,0,1
,1991,26,131.640471,46.04545455,470,44.35030629,1,0.716053803,10,1,421,0,51071,0,0,0,0,1
,1994,29,145.4396364,50.26190476,450,44.35030629,1,0.781623907,10,1,421,0,51071,0,0,0,0,1
,1982,20,106.8814926,38.94117647,540,46.36887579,1,0.60557503,10,1,421,0,51101,0,0,0,0,1
,1997,20,178.8792012,81.43478261,250,93.50908972,1,1.266393966,10,1,422,0,50961,0,0,0,0,1
,1982,17,117.3984408,49.19354839,340,70.1037428,1,0.765009875,10,1,422,0,51081,0,0,0,0,1
,1988,23,151.5513888,66.25925926,290,70.1037428,1,1.030399093,10,1,422,0,51081,0,0,0,0,1
,1991,26,158.6394072,71.95833333,260,70.1037428,1,1.11902551,10,1,422,0,51081,0,0,0,0,1
,1994,29,170.9730828,76.45833333,260,70.1037428,1,1.189005102,10,1,422,0,51081,0,0,0,0,1
,1982,20,139.472415,56.63333333,330,66.25097004,1,0.880706122,10,1,422,0,51111,0,0,0,0,1
,1982,13,97.5262464,36.6,720,60.21786617,1,0.569167347,10,1,423,0,81161,0,0,0,0,1
,1988,19,135.8002368,49.25925926,590,60.21786617,1,0.766031746,10,1,423,0,81161,0,0,0,0,1
,1982,16,121.029714,42.796875,680,59.95777831,1,0.665535077,10,1,423,0,81191,0,0,0,0,1
,1982,8,59.9580036,18.66233766,810,56.06806842,1,0.290218394,10,1,424,0,91431,960,0,0,0,1
,1988,14,160.0770816,35.53947368,810,56.06806842,1,0.55267508,10,1,424,0,91431,960,0,0,0,1
,1982,11,121.2227856,27.82894737,810,54.52827647,1,0.432768528,10,1,424,0,91461,960,0,0,0,1
,1982,14,116.7543095,34.02631579,868.6440678,59.42627795,1,0.529143931,10,1,425,0,1071,773.3051,0,0,0,1
,1988,20,151.3929871,49,677.9661017,59.42627795,1,0.762,10,1,425,0,1071,773.3051,0,0,0,1
,1991,23,158.9049477,55.875,561.440678,59.42627795,1,0.868913265,10,1,425,0,1071,773.3051,0,0,0,1
,1994,26,166.2031392,61.20930233,497.8813559,59.42627795,1,0.95186711,10,1,425,0,1071,773.3051,0,0,0,1
,1982,17,138.2733439,41.18571429,805.0847458,55.32393646,1,0.640479883,10,1,425,0,1101,773.3051,0,0,0,1
,1997,15,160.228614,55.18918919,427.9749478,78.98953464,1,0.858248207,10,1,426,0,891,699.3737,0,0,0,1
,1982,12,98.14979687,32.12765957,542.7974948,52.59559149,1,0.49961789,10,1,426,0,1011,699.3737,0,0,0,1
,1988,18,115.3532386,43.20512821,438.4133612,52.59559149,1,0.671883831,10,1,426,0,1011,699.3737,0,0,0,1
,1991,21,131.4755587,47.07894737,438.4133612,52.59559149,1,0.732125671,10,1,426,0,1011,699.3737,0,0,0,1
,1994,24,147.2699555,51.875,438.4133612,52.59559149,1,0.806709184,10,1,426,0,1011,699.3737,0,0,0,1
,2000,30,174.3167856,58.83333333,417.5365345,52.59559149,1,0.914918367,10,1,426,0,1011,699.3737,0,0,0,1
,2003,33,182.1539217,60.77777778,407.0981211,52.59559149,1,0.945156463,10,1,426,0,1011,699.3737,0,0,0,1
,1982,15,119.8257464,38.91111111,521.9206681,57.71737037,1,0.605107483,10,1,426,0,1041,699.3737,0,0,0,1
,1996,11,195.4872475,57.31818182,459.4330401,100.7991129,1,0.891356215,10,1,427,0,91291,586.5103,0,0,0,1
,1981,8,42.51987449,21.14893617,508.3088954,59.8154266,1,0.328887538,10,1,427,0,91411,586.5103,0,0,0,1
,1987,14,125.1333132,39.25531915,508.3088954,59.8154266,1,0.610460269,10,1,427,0,91411,586.5103,0,0,0,1
,1990,17,151.3610287,44.48888889,488.7585533,59.8154266,1,0.691847619,10,1,427,0,91411,586.5103,0,0,0,1
,1993,20,170.4926798,50.31818182,469.2082111,59.8154266,1,0.782499072,10,1,427,0,91411,586.5103,0,0,0,1
,1999,26,202.7699103,62.07692308,420.3323558,59.8154266,1,0.965359498,10,1,427,0,91411,586.5103,0,0,0,1
,2002,29,213.9770006,62.47199999,420.3323558,59.8154266,1,0.971503347,10,1,427,0,91411,586.5103,0,0,0,1
,1981,11,89.20195601,30.65957447,508.3088954,59.27530233,1,0.476787668,10,1,427,0,91441,586.5103,0,0,0,1
,1982,11,100.809009,35.95384615,710,58.28376784,1,0.559118995,10,1,430,0,81251,0,0,0,0,1
,1988,17,34.2603918,43.57894737,210,58.28376784,1,0.6776971,10,1,430,0,81251,0,0,0,0,1
,1982,14,132.4307556,42.49206349,700,65.73512958,1,0.660794947,10,1,430,0,81281,0,0,0,0,1
,1981,16,106.1963426,34.09722222,725.3384913,48.32274779,1,0.530246599,10,1,431,0,14061,899.4197,0,0,0,1
,1987,22,135.002324,43.84126984,676.9825919,48.32274779,1,0.681776482,10,1,431,0,14061,899.4197,0,0,0,1
,1981,19,123.6596919,38.67605634,715.6673114,47.931216,1,0.601452141,10,1,431,0,14091,899.4197,0,0,0,1
,1996,11,182.8375902,58.03846154,569.1056911,101.8606155,1,0.9025573,10,1,432,0,91301,670.7317,0,0,0,1
,1981,8,48.30891585,22.52727273,579.2682927,62.70015873,1,0.350322078,10,1,432,0,91421,670.7317,0,0,0,1
,1987,14,119.4741933,40.01923077,579.2682927,62.70015873,1,0.622339874,10,1,432,0,91421,670.7317,0,0,0,1
,1990,17,145.5796756,46.34615385,579.2682927,62.70015873,1,0.720729984,10,1,432,0,91421,670.7317,0,0,0,1
,1993,20,162.1389951,52.15686275,569.1056911,62.70015873,1,0.811092437,10,1,432,0,91421,670.7317,0,0,0,1
,1999,26,195.7437274,65.85416667,538.6178862,62.70015873,1,1.02409949,10,1,432,0,91421,670.7317,0,0,0,1
,2002,29,181.3222207,67.97560976,447.1544715,62.70015873,1,1.057090095,10,1,432,0,91421,670.7317,0,0,0,1
,1981,11,88.4578939,32.09615385,579.2682927,61.65286518,1,0.499127944,10,1,432,0,91451,670.7317,0,0,0,1
,1996,12,137.6212467,59.58139535,388.7510339,98.26076196,1,0.926551495,10,1,435,0,13931,653.4326,0,0,0,1
,1981,9,31.56417916,21.15217391,405.2936311,60.24339794,1,0.328937888,10,1,435,0,14051,653.4326,0,0,0,1
,1987,15,77.30334491,39.71111111,405.2936311,60.24339794,1,0.617548299,10,1,435,0,14051,653.4326,0,0,0,1
,1990,18,101.9428839,47.44444444,405.2936311,60.24339794,1,0.737809524,10,1,435,0,14051,653.4326,0,0,0,1
,1993,21,120.6971553,52.4,397.0223325,60.24339794,1,0.814873469,10,1,435,0,14051,653.4326,0,0,0,1
,1999,27,150.4270943,64.34146342,372.2084367,60.24339794,1,1.000575411,10,1,435,0,14051,653.4326,0,0,0,1
,2002,30,157.195197,69.5,347.3945409,60.24339794,1,1.080795918,10,1,435,0,14051,653.4326,0,0,0,1
,1981,12,55.44584218,31.37777778,405.2936311,56.55106036,1,0.487956463,10,1,435,0,14081,653.4326,0,0,0,1
,1982,11,76.098239,30.65306122,501.3927577,61.80710346,1,0.476686381,10,1,438,0,1031,612.8134,0,0,0,1
,1988,17,129.2613192,46.95918367,501.3927577,61.80710346,1,0.730263224,10,1,438,0,1031,612.8134,0,0,0,1
,1991,20,97.07259109,52.64516129,315.6917363,61.80710346,1,0.818685978,10,1,438,0,1031,612.8134,0,0,0,1
,1982,14,105.0459644,39.63265306,501.3927577,61.78900361,1,0.616328197,10,1,438,0,1061,612.8134,0,0,0,1
,1982,18,113.5013515,39.66666667,594.8372615,48.81046318,1,0.616857143,10,1,439,0,1021,897.8676,0,0,0,1
,1988,24,134.3000061,48.35555556,538.7205387,48.81046318,1,0.751978231,10,1,439,0,1021,897.8676,0,0,0,1
,1991,27,107.762103,50.5625,392.8170595,48.81046318,1,0.786298469,10,1,439,0,1021,897.8676,0,0,0,1
,1982,21,127.9247636,43.97916667,583.613917,50.20264214,1,0.683920918,10,1,439,0,1051,897.8676,0,0,0,1
,1997,27,158.869566,60,410,56.86977937,1,0.933061224,10,1,441,0,50941,0,0,0,0,1
,1982,24,122.1036066,40.41071429,610,40.53910179,1,0.628427843,10,1,441,0,51061,0,0,0,0,1
,1988,30,143.519283,45.25,530,40.53910179,1,0.703683673,10,1,441,0,51061,0,0,0,0,1
,1991,33,154.5456348,50.59574468,510,40.53910179,1,0.786815458,10,1,441,0,51061,0,0,0,0,1
,1994,36,166.8940362,55.36363636,480,40.53910179,1,0.860961039,10,1,441,0,51061,0,0,0,0,1
,2000,42,152.2489554,62.48484849,360,40.53910179,1,0.971703154,10,1,441,0,51061,0,0,0,0,1
,2003,45,158.0820084,66.5483871,340,40.53910179,1,1.034895326,10,1,441,0,51061,0,0,0,0,1
,1982,27,137.0339316,42.87037037,600,40.39292195,1,0.666678005,10,1,441,0,51091,0,0,0,0,1
,1996,16,149.2735395,57.56410256,418.2879377,78.4789301,1,0.895180534,10,1,444,0,13951,0,0,0,0,1
,1981,13,83.5931609,31.54166667,496.1089494,51.9131642,1,0.490505102,10,1,444,0,14071,0,0,0,0,1
,1987,19,116.9256957,43.42222222,466.92607,51.9131642,1,0.675259864,10,1,444,0,14071,0,0,0,0,1
,1990,22,133.8930473,49.15909091,466.92607,51.9131642,1,0.764474026,10,1,444,0,14071,0,0,0,0,1
,1993,25,139.5709372,52.425,428.0155642,51.9131642,1,0.815262245,10,1,444,0,14071,0,0,0,0,1
,1999,31,151.8355401,59.75675676,398.8326848,51.9131642,1,0.929278544,10,1,444,0,14071,0,0,0,0,1
,2002,34,162.8199385,62.72972973,398.8326848,51.9131642,1,0.975511307,10,1,444,0,14071,0,0,0,0,1
,1981,16,100.7759136,37.73333333,476.6536965,53.44742595,1,0.586791837,10,1,444,0,14101,0,0,0,0,1
,1997,12,180.6559266,53.55813954,481.5573771,89.7144514,1,0.832883721,10,1,446,0,91321,645.4918,0,0,0,1
,1982,9,33.47783668,18.75555556,512.295082,56.75851212,1,0.291668027,10,1,446,0,91441,645.4918,0,0,0,1
,1988,15,108.0121113,35.08888889,512.295082,56.75851212,1,0.545668027,10,1,446,0,91441,645.4918,0,0,0,1
,1991,18,141.3686859,43.26086957,512.295082,56.75851212,1,0.672750666,10,1,446,0,91441,645.4918,0,0,0,1
,1994,21,160.8421482,49.34090909,491.8032787,56.75851212,1,0.767301484,10,1,446,0,91441,645.4918,0,0,0,1
,2000,27,196.0377713,60.58536585,461.0655738,56.75851212,1,0.942164261,10,1,446,0,91441,645.4918,0,0,0,1
,2003,30,204.8546988,60.88584413,461.0655738,56.75851212,1,0.946837005,10,1,446,0,91441,645.4918,0,0,0,1
,1982,12,74.24313381,27.46808511,512.295082,50.33645479,1,0.427156752,10,1,446,0,91471,645.4918,0,0,0,1
,1982,17,117.2544552,38.79365079,680,51.34443466,1,0.603280855,10,1,447,0,1051,910,0,0,0,1
,1988,23,145.719972,48.52727273,600,51.34443466,1,0.754648609,10,1,447,0,1051,910,0,0,0,1
,1991,26,133.8318882,52.54545455,480,51.34443466,1,0.817135436,10,1,447,0,1051,910,0,0,0,1
,1994,29,131.0394402,58.17647059,370,51.34443466,1,0.904703481,10,1,447,0,1051,910,0,0,0,1
,1982,20,134.4252834,43.6,650,51.6494047,1,0.67802449,10,1,447,0,1081,910,0,0,0,1
,1997,13,150.5906624,52.32727273,557.1030641,83.21198718,1,0.813742486,10,1,448,0,13981,0,0,0,0,1
,1982,10,67.24574373,28.69014085,696.3788301,52.36986625,1,0.446160966,10,1,448,0,14101,0,0,0,0,1
,1988,16,108.8110981,36.34285714,705.6638812,52.36986625,1,0.565168513,10,1,448,0,14101,0,0,0,0,1
,1991,19,121.8419549,41.2,668.5236769,52.36986625,1,0.640702041,10,1,448,0,14101,0,0,0,0,1
,1994,22,140.7025655,47.078125,631.3834726,52.36986625,1,0.732112883,10,1,448,0,14101,0,0,0,0,1
,2000,28,159.6163488,57.37254902,519.9628598,52.36986625,1,0.892201681,10,1,448,0,14101,0,0,0,0,1
,1982,13,90.2183766,31.54411765,687.093779,53.39546142,1,0.490543217,10,1,448,0,14131,0,0,0,0,1
,1997,16,177.6710738,66.25531915,425.1839738,89.11695446,1,1.03033782,10,1,449,0,2521,0,0,0,0,1
,1982,13,118.0802149,38,621.422731,61.53563447,1,0.590938776,10,1,449,0,2641,0,0,0,0,1
,1988,19,157.573329,49.953125,572.3630417,61.53563447,1,0.776822066,10,1,449,0,2641,0,0,0,0,1
,1991,22,175.65626,54.49206349,564.1864268,61.53563447,1,0.847407191,10,1,449,0,2641,0,0,0,0,1
,1994,25,179.9962705,60.89090909,482.420278,61.53563447,1,0.94691577,10,1,449,0,2641,0,0,0,0,1
,2000,31,183.1973181,71.58139535,384.3008994,61.53563447,1,1.11316374,10,1,449,0,2641,0,0,0,0,1
,1982,16,141.1894774,43.27692308,588.7162715,60.57026768,1,0.673000314,10,1,449,0,2671,0,0,0,0,1
,1982,18,147.4968852,49.66666667,460,65.65583333,1,0.772367347,10,1,450,0,1041,930,0,0,0,1
,1988,24,164.7238896,64.54545455,360,65.65583333,1,1.003747681,10,1,450,0,1041,930,0,0,0,1
,1991,27,165.550716,68.36666667,330,65.65583333,1,1.063171429,10,1,450,0,1041,930,0,0,0,1
,1994,30,168.5564154,73.81481482,290,65.65583333,1,1.147895692,10,1,450,0,1041,930,0,0,0,1
,1982,21,155.2486554,57.62162162,410,65.10305355,1,0.896075014,10,1,450,0,1071,930,0,0,0,1
,1982,16,124.8679648,40.95652174,622.7106227,59.38095238,1,0.636915705,10,1,451,0,1061,818.0708,0,0,0,1
,1988,22,140.1045363,51.69230769,525.030525,59.38095238,1,0.803868132,10,1,451,0,1061,818.0708,0,0,0,1
,1991,25,101.1300791,59.38095238,280.8302808,59.38095238,1,0.923434402,10,1,451,0,1061,818.0708,0,0,0,1
,1982,19,141.9218703,48.54545455,586.0805861,59.39579658,1,0.754931354,10,1,451,0,1091,818.0708,0,0,0,1
,1996,24,169.0538202,61.34146342,450,63.09008366,1,0.95392235,10,1,454,0,50891,0,0,0,0,1
,1981,21,142.7949918,43.66666667,680,49.01082435,1,0.679061225,10,1,454,0,51011,0,0,0,0,1
,1987,27,155.7618768,50.96428571,590,49.01082435,1,0.792546647,10,1,454,0,51011,0,0,0,0,1
,1990,30,160.7135634,54.34693878,540,49.01082435,1,0.845150354,10,1,454,0,51011,0,0,0,0,1
,1993,33,160.5128562,56.58695652,470,49.01082435,1,0.879984916,10,1,454,0,51011,0,0,0,0,1
,1999,39,125.8712298,67.55172414,320,49.01082435,1,1.050498241,10,1,454,0,51011,0,0,0,0,1
,2002,42,119.262618,70.42307692,280,49.01082435,1,1.095150706,10,1,454,0,51011,0,0,0,0,1
,1981,24,148.8582036,47.0862069,630,48.54782473,1,0.732238564,10,1,454,0,51041,0,0,0,0,1
,1996,17,121.5985662,54.41935484,330,71.49915912,1,0.846276498,10,1,455,0,50981,0,0,0,0,1
,1981,14,80.2097964,35.5,400,51.59721566,1,0.552061224,10,1,455,0,51101,0,0,0,0,1
,1987,20,105.7001562,44.82857143,380,51.59721566,1,0.697130029,10,1,455,0,51101,0,0,0,0,1
,1990,23,103.7983464,49.64516129,340,51.59721566,1,0.772032916,10,1,455,0,51101,0,0,0,0,1
,1993,26,113.2506738,51.87096774,340,51.59721566,1,0.806646478,10,1,455,0,51101,0,0,0,0,1
,1999,32,118.9184706,62.30769231,280,51.59721566,1,0.968948195,10,1,455,0,51101,0,0,0,0,1
,1981,17,91.5442992,39.10810811,380,52.74047587,1,0.608170987,10,1,455,0,51131,0,0,0,0,1
,1997,15,154.7387064,60.15789474,420,85.31005997,1,0.935516649,10,1,456,0,11091,0,0,0,0,1
,1982,12,103.6090926,33.09433962,560,56.62645535,1,0.514650751,10,1,456,0,11211,0,0,0,0,1
,1988,18,131.5472076,42.53703704,590,56.62645535,1,0.661494331,10,1,456,0,11211,0,0,0,0,1
,1991,21,147.405258,47.83018868,580,56.62645535,1,0.74380824,10,1,456,0,11211,0,0,0,0,1
,1994,24,153.1494108,55,500,56.62645535,1,0.855306122,10,1,456,0,11211,0,0,0,0,1
,1982,15,120.421593,38.56,550,57.24725097,1,0.599647347,10,1,456,0,11241,0,0,0,0,1
,1997,15,171.353772,60.33333333,450,85.53197237,1,0.938244898,10,1,457,0,11081,0,0,0,0,1
,1982,12,103.514193,35.31111111,500,58.78805627,1,0.54912381,10,1,457,0,11201,0,0,0,0,1
,1988,18,131.4092214,44.1875,530,58.78805627,1,0.687160714,10,1,457,0,11201,0,0,0,0,1
,1991,21,147.5710596,48.25531915,520,58.78805627,1,0.750419453,10,1,457,0,11201,0,0,0,0,1
,1994,24,159.4384182,54.79069767,470,58.78805627,1,0.852051258,10,1,457,0,11201,0,0,0,0,1
,2000,30,178.367616,69.02702703,410,58.78805627,1,1.073440706,10,1,457,0,11201,0,0,0,0,1
,2004,34,184.3659252,71.41176471,370,58.78805627,1,1.11052581,10,1,457,0,11201,0,0,0,0,1
,1982,15,119.3155218,40.23913044,510,59.49065026,1,0.625759539,10,1,457,0,11231,0,0,0,0,1
,1997,15,195.7111354,72.1627907,469.8672114,100.3176914,1,1.122205031,10,1,459,0,10971,592.4413,0,0,0,1
,1982,12,107.3524358,38.375,541.3687436,66.88875088,1,0.596770408,10,1,459,0,11091,592.4413,0,0,0,1
,1988,18,150.3705126,51.54347826,520.9397344,66.88875088,1,0.801553682,10,1,459,0,11091,592.4413,0,0,0,1
,1991,21,164.00217,60.53333333,510.7252298,66.88875088,1,0.941355102,10,1,459,0,11091,592.4413,0,0,0,1
,1994,24,176.5335567,66.15909091,469.8672114,66.88875088,1,1.028841373,10,1,459,0,11091,592.4413,0,0,0,1
,2000,30,196.7050002,74,439.2236977,66.88875088,1,1.15077551,10,1,459,0,11091,592.4413,0,0,0,1
,2003,33,193.2270306,75,408.5801839,66.88875088,1,1.166326531,10,1,459,0,11091,592.4413,0,0,0,1
,1982,15,133.353364,44.39215686,561.7977528,64.98887865,1,0.690343337,10,1,459,0,11121,592.4413,0,0,0,1
,1997,14,143.511906,60.1875,348.6055777,89.40264349,1,0.935977041,10,1,463,0,13961,0,0,0,0,1
,1982,11,104.8477177,32.27272727,727.0916335,60.4007365,1,0.50187384,10,1,463,0,14081,0,0,0,0,1
,1988,17,143.7286536,43.46268657,737.0517928,60.4007365,1,0.675889126,10,1,463,0,14081,0,0,0,0,1
,1991,20,149.0587978,47.125,577.689243,60.4007365,1,0.732841837,10,1,463,0,14081,0,0,0,0,1
,1994,23,152.4843879,54.8372093,468.12749,60.4007365,1,0.852774561,10,1,463,0,14081,0,0,0,0,1
,2000,29,148.9104968,69.07407407,298.8047809,60.4007365,1,1.074172336,10,1,463,0,14081,0,0,0,0,1
,2003,32,150.9188074,72.64,268.9243028,60.4007365,1,1.129626122,10,1,463,0,14081,0,0,0,0,1
,1982,14,131.4332516,39.61428571,756.9721116,61.76352676,1,0.616042566,10,1,463,0,14111,0,0,0,0,1
,1996,23,183.3329971,64.02173913,496.5920156,67.74364612,1,0.995603372,10,1,464,0,13891,769.2308,0,0,0,1
,1981,20,140.4816573,45.63934426,632.9113924,52.52744435,1,0.709738374,10,1,464,0,14011,769.2308,0,0,0,1
,1987,26,153.101268,52.58181818,574.4888023,52.52744435,1,0.817700928,10,1,464,0,14011,769.2308,0,0,0,1
,1990,29,161.2408452,59.34693878,525.8033106,52.52744435,1,0.922905456,10,1,464,0,14011,769.2308,0,0,0,1
,1993,32,178.5513207,57.53061225,525.8033106,52.52744435,1,0.894659725,10,1,464,0,14011,769.2308,0,0,0,1
,1981,23,145.0578129,48.73684211,603.7000974,51.83839419,1,0.757907626,10,1,464,0,14041,769.2308,0,0,0,1
,1997,21,177.2691804,70.44186047,470,78.9498086,1,1.09544281,10,1,465,0,1931,0,0,0,0,1
,1982,18,157.3718976,47.79166667,800,58.61173954,1,0.743209184,10,1,465,0,2051,0,0,0,0,1
,1988,24,168.7080366,57.29508197,660,58.61173954,1,0.890996989,10,1,465,0,2051,0,0,0,0,1
,1991,27,175.2948324,61.43636364,610,58.61173954,1,0.955398145,10,1,465,0,2051,0,0,0,0,1
,1994,30,179.4071484,65.92,540,58.61173954,1,1.025123265,10,1,465,0,2051,0,0,0,0,1
,2000,36,171.697374,73.97297297,410,58.61173954,1,1.150355212,10,1,465,0,2051,0,0,0,0,1
,1982,21,166.5253458,51.77941177,750,58.74565777,1,0.805222689,10,1,465,0,2081,0,0,0,0,1
,1982,12,113.734433,38.53703704,553.3980583,67.60205624,1,0.599290249,10,1,466,0,14111,0,0,0,0,1
,1982,15,134.6560829,46.09433962,553.3980583,67.22296055,1,0.716814016,10,1,466,0,14141,0,0,0,0,1
,1997,22,160.7556888,65.64705882,362.5377644,71.52748503,1,1.020878751,10,1,467,0,14051,0,0,0,0,1
,1982,19,108.0935565,41.7173913,503.5246727,47.95308468,1,0.648748003,10,1,467,0,14171,0,0,0,0,1
,1988,25,125.8846912,47.56818182,483.3836858,47.95308468,1,0.739733766,10,1,467,0,14171,0,0,0,0,1
,1991,28,141.9078073,52.5,443.101712,47.95308468,1,0.816428571,10,1,467,0,14171,0,0,0,0,1
,1994,31,150.1629553,60.40540541,412.8902316,47.95308468,1,0.939365692,10,1,467,0,14171,0,0,0,0,1
,2000,37,167.2900532,72,342.3967774,47.95308468,1,1.119673469,10,1,467,0,14171,0,0,0,0,1
,1982,22,118.0206054,44.5625,503.5246727,49.09594535,1,0.692992347,10,1,467,0,14201,0,0,0,0,1
,1997,13,206.4322638,56.07936508,690,88.37019018,1,0.872091351,10,1,468,0,1921,0,0,0,0,1
,1982,10,94.6748952,25.55128205,850,55.98638429,1,0.397348509,10,1,468,0,2041,0,0,0,0,1
,1988,16,156.4365366,37,1000,55.98638429,1,0.575387755,10,1,468,0,2041,0,0,0,0,1
,1991,19,182.9037078,41.93258427,980,55.98638429,1,0.652094474,10,1,468,0,2041,0,0,0,0,1
